ID,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
48102,Eazy-E;Ice Cube,Eternal E,No More ?'s,32,235733,TRUE,0.958,0.652,7,-8.978,1,0.243,0.0164,3.95E-06,0.328,0.559,105.663,4,hardcore
112635,Hidra,Aug-13,Türkçe Rap,39,184615,TRUE,0.713,0.957,1,-5.824,1,0.234,0.232,0,0.452,0.743,89.942,4,turkish
47087,Rob Zombie,Rock & Halloween,Living Dead Girl,2,201400,FALSE,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,hard-rock
66594,The Party Cats,Kids Dance Party: Halloween Jams,Theme From The Addams Family,11,103813,FALSE,0.898,0.431,5,-11.645,1,0.0708,0.198,0.00076,0.041,0.9,120.052,4,kids
109711,Oxia,Domino Remixes,Domino - Rework,45,459730,FALSE,0.804,0.718,1,-10.268,0,0.062,0.00399,0.949,0.239,0.132,126.005,4,techno
19692,Michael Ray,Country Road Songs,Time Marches On (The Bootlegger Sessions),0,162533,FALSE,0.84,0.507,5,-7.251,0,0.0304,0.29,0,0.241,0.703,117.947,4,country
18436,Brian Regan,Standing Up,News,23,183309,FALSE,0.467,0.944,2,-9.398,0,0.891,0.859,1.43E-06,0.664,0.0762,88.67,4,comedy
106479,Björn Rosenström,Låtar som är sådär,Gunilla,38,219280,FALSE,0.462,0.443,4,-8.578,0,0.0356,0.465,0,0.0652,0.756,154.297,4,swedish
101573,Loopable;Lavavajillas,Loopable Ambience of Brown Noise and Brown Waves,Dishwasher 1 - Loopable,35,64543,FALSE,0.155,0.0875,3,-13.154,1,0.0522,0.157,0.968,0.146,0.0212,68.103,5,sleep
80041,Dhanush;Anirudh Ravichander,"Thaai Kelavi (From ""Thiruchitrambalam"")","Thaai Kelavi (From ""Thiruchitrambalam"")",76,258909,FALSE,0.661,0.92,9,-3.469,0,0.188,0.0352,1.40E-05,0.314,0.494,82.508,4,pop-film
87702,Lil Tjay,True 2 Myself,Mixed Emotions,59,181746,TRUE,0.644,0.502,10,-9.57,1,0.42,0.394,0,0.142,0.431,113.93,5,r-n-b
105898,DGHTR,HoriZon Butterfly,Cozy Voltage,1,141176,FALSE,0.65,0.191,0,-15.109,1,0.216,0.651,0.881,0.716,0.45,169.861,4,study
65444,Yuvan Shankar Raja;Sid Sriram,"Ennai Vittu (From ""Love Today"")","Ennai Vittu (From ""Love Today"")",52,244669,FALSE,0.602,0.388,0,-12.098,0,0.0536,0.334,3.70E-05,0.126,0.3,140.006,4,k-pop
28327,Crankdat;Bandlez,Ground Shake,Ground Shake,49,185379,FALSE,0.63,0.984,11,-2.187,1,0.0658,0.000666,0.00804,0.163,0.214,145.074,4,dub
54777,Isan,Lamenting Machine,Memory Cascades,10,279626,FALSE,0.562,0.343,1,-20.924,1,0.0419,0.508,0.89,0.16,0.254,81.691,4,idm
24961,Inner City;Steffanie Christi'an,We All Move Together,Dance,5,193964,FALSE,0.599,0.95,9,-4.418,0,0.0398,0.000316,1.23E-06,0.65,0.326,122.039,4,detroit-techno
8263,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),Layla,74,423840,FALSE,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4,blues
61770,Sayaka Yamamoto,α,TRUE BLUE,19,184946,FALSE,0.503,0.957,10,-3.634,1,0.0807,0.00026,1.73E-05,0.371,0.429,102.047,4,j-idol
50717,Rata Blanca,Rock Latino Vibrante,La Leyenda Del Hada Y El Mago,22,322426,FALSE,0.175,0.869,4,-10.012,0,0.0985,0.0161,0.000132,0.278,0.423,75.953,4,heavy-metal
19658,Jake Owen,Greetings From...Jake,Made For You,70,238400,FALSE,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75E-05,0.111,0.337,82.125,4,country
56258,Halsey,BADLANDS,Colors,68,249499,FALSE,0.512,0.812,1,-4.809,1,0.0617,0.0534,0,0.092,0.521,100.02,4,indie-pop
7554,Mountain Heart,More Than I Am,More Than I Am,22,214623,FALSE,0.675,0.431,7,-9.374,1,0.0408,0.722,0.00128,0.107,0.774,90.063,4,bluegrass
22448,Surra,Escorrendo Pelo Ralo,Caso Isolado,25,59399,TRUE,0.237,0.995,4,-2.459,1,0.202,0.000391,0,0.216,0.437,96.926,4,death-metal
24860,Aril Brikha,Deeparture in Time - Revisited,Groove La Chord,30,478800,FALSE,0.787,0.906,7,-7.444,1,0.0539,0.000124,0.915,0.15,0.473,132.806,4,detroit-techno
89882,Camilo,De Adentro Pa Afuera,Aeropuerto,78,177626,FALSE,0.69,0.58,0,-4.395,1,0.199,0.0328,0,0.328,0.708,197.635,4,reggaeton
24254,Plastikman;Richie Hawtin,Narkosis / Spektre,Spektre - Extended Version,9,578109,FALSE,0.647,0.459,11,-17.605,1,0.0517,0.225,0.92,0.11,0.0882,128.003,4,detroit-techno
102606,Suzonn,Woh Purana Pyar,Woh Purana Pyar,35,199090,FALSE,0.492,0.452,5,-8.796,1,0.028,0.395,0.0345,0.123,0.223,110.059,4,songwriter
44068,Nickelback,Dark Horse,Burn It to the Ground,73,212346,FALSE,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,grunge
34730,Zeki Müren,Ayrıldık İşte,Seni Sordum Yıldızlara,46,309173,FALSE,0.457,0.542,2,-13.463,0,0.0411,0.76,0,0.43,0.691,81.408,4,folk
27082,Noisia;The Outsiders,The Resonance IV,Sinkhole - The Outsiders Remix,28,267906,FALSE,0.493,0.739,8,-2.681,1,0.127,0.082,0.139,0.472,0.148,114.473,5,drum-and-bass
38047,Royal Blood,All Out Alternative,Trouble's Coming,0,228400,FALSE,0.767,0.694,1,-5.059,0,0.0384,0.0629,0,0.32,0.78,112.012,4,garage
35126,Pablo,E Aí Bê?,E Aí Bê?,47,239318,FALSE,0.761,0.326,11,-16.4,1,0.0483,0.315,0,0.116,0.696,131.919,4,forro
73664,German Brigante,Marimba,Marimba,33,399230,FALSE,0.774,0.598,4,-10.274,0,0.049,0.00901,0.878,0.109,0.235,121.01,4,minimal-techno
112650,Evgeny Grinko,Silent Like Water,Field,59,113050,FALSE,0.191,0.0859,9,-21.876,0,0.0389,0.988,0.902,0.115,0.292,161.21,4,turkish
55576,Pritam;Shadab Faridi;Altamash Faridi;Arijit Singh,"Tur Kalleyan (From ""Laal Singh Chaddha"")","Tur Kalleyan (From ""Laal Singh Chaddha"")",48,338152,FALSE,0.434,0.532,1,-8.945,0,0.0363,0.807,0.00137,0.0767,0.25,84.895,4,indian
105164,fresh from the oven,luv,luv,41,88108,FALSE,0.771,0.158,1,-11.453,1,0.0548,0.557,0.898,0.105,0.0382,110.938,4,study
68016,Feid;Dalex,Fiesta Reggaeton 2010s,Ron - Remix,5,187720,FALSE,0.764,0.685,8,-5.548,0,0.0599,0.27,0,0.318,0.925,82.027,4,latino
17097,Glee Cast,"Glee: The Music, The Complete Season Four",Footloose (Glee Cast Version),57,227400,FALSE,0.577,0.96,9,-3.811,1,0.0636,0.0193,9.56E-06,0.0498,0.701,173.988,4,club
21309,Wizboyy;Wiz Ofuasia;Teeyah,Change Over,Lovinjitis (Remix),44,278344,FALSE,0.73,0.635,10,-5.234,1,0.117,0.58,2.94E-05,0.137,0.756,87.941,4,dancehall
27576,S.P.Y;Diane Charlemagne,Sick Music 2019,Dusty Fingers - Metrik Remix,18,275674,FALSE,0.581,0.886,2,-3.5,1,0.0473,0.0026,0.314,0.236,0.286,173.999,4,drum-and-bass
68080,Feid,Esto No Se Le Dedica A Cualquiera,TENGO FE,4,146426,FALSE,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97E-06,0.313,0.538,159.933,4,latino
12568,曾路得,齊唱金曲管弦夜,主信實無變,23,244173,FALSE,0.265,0.373,1,-11.367,1,0.0298,0.86,9.92E-05,0.765,0.115,87.622,3,cantopop
70068,Jay Chou,八度空間,暗號,52,268560,FALSE,0.724,0.564,4,-6.881,1,0.0308,0.503,2.49E-05,0.203,0.529,125.988,4,mandopop
92910,Elvis Presley,Elvis Is Back,Such a Night,54,178760,FALSE,0.418,0.766,11,-11.415,1,0.0862,0.747,0,0.222,0.906,171.755,4,rockabilly
10280,Freestylers;Plump DJs,Other Worlds,I Am,16,287900,FALSE,0.78,0.903,0,-4.526,1,0.0668,0.0093,0.00644,0.106,0.912,127.03,4,breakbeat
26924,Randy Newman,Küss Den Frosch,Ray Laid Low,18,201880,FALSE,0.157,0.144,0,-17.011,0,0.0447,0.912,0.0497,0.15,0.0372,76.305,4,disney
68111,Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,TRUE,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
90077,Los Baby's;Thalia,Tributo a,Triángulo (feat. Thalia),46,214466,FALSE,0.486,0.84,6,-2.076,1,0.0678,0.465,0,0.362,0.548,142.182,4,rock-n-roll
87810,Oh Honey,With Love - EP,I Love You Will Still Sound The Same,58,207123,FALSE,0.607,0.737,3,-5.714,1,0.0309,0.0348,0,0.119,0.702,113.96,4,r-n-b
102486,John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",72,263573,FALSE,0.315,0.296,5,-13.262,1,0.0315,0.771,0,0.702,0.435,173.509,4,songwriter
22788,Amorphis,Circle (Bonus Version),Shades of Grey,21,327814,FALSE,0.394,0.885,9,-4.079,0,0.0575,8.68E-05,0.856,0.0956,0.349,135.024,4,death-metal
39206,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,Seven Days,19,204266,FALSE,0.658,0.366,7,-20.075,0,0.0444,0.0184,0.736,0.214,0.295,118.042,4,german
16521,Yiruma,The Best - Reminiscent 10th Anniversary,River Flows in You,64,218293,FALSE,0.287,0.292,9,-19.285,1,0.0541,0.968,0.978,0.09,0.346,145.703,4,classical
55719,It's DPK,Money Heist X Itni Si Baat Hain (Lofi Mix),Money Heist X Itni Si Baat Hain - Lofi Mix,44,184134,FALSE,0.534,0.367,11,-14.011,0,0.107,0.31,0.000235,0.0749,0.141,90.117,4,indian
69507,Hanumankind,Kalari,Southside,27,210000,TRUE,0.855,0.54,11,-11.762,1,0.305,0.123,0.000318,0.0793,0.792,140.031,4,malay
97839,Matogrosso & Mathias,Matogrosso & Mathias (Ao Vivo),Retrato de Mãe (Filho de Dançarina) - Ao Vivo,44,179066,FALSE,0.515,0.611,9,-4.959,1,0.0456,0.729,0,0.829,0.434,75.171,4,sertanejo
56445,Maisie Peters,New Pop Classics,Cate's Brother,0,180589,FALSE,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,indie-pop
112806,Özdemir Erdoğan,Unutulmayan Şarkılar,İkinci Bahar,37,195026,FALSE,0.406,0.232,7,-19.399,0,0.051,0.853,0.000877,0.194,0.454,138.129,3,turkish
28452,Just A Gent;Nevve,Open Spaces,Open Spaces,50,206399,FALSE,0.702,0.385,9,-9.661,0,0.0855,0.0674,1.07E-05,0.076,0.131,100.038,4,dub
111422,Faithless,No Roots,Pastoral,20,266946,FALSE,0.54,0.432,0,-13.598,0,0.0566,0.961,0.914,0.225,0.309,108.358,4,trip-hop
62759,Tokyo Machine,PLAY,PLAY,56,183949,FALSE,0.74,0.934,7,-2.15,0,0.164,0.00207,0.0964,0.323,0.617,128.096,4,j-pop
11199,Gustav Holst;Sheku Kanneh-Mason;Isata Kanneh-Mason,Weihnachten Klassik 2022,In the Bleak Midwinter (Arr. Kanneh-Mason),0,331121,FALSE,0.261,0.0443,5,-25.362,1,0.0481,0.974,0.749,0.107,0.244,76.769,4,british
36698,Stupeflip,The Hypnoflip Invasion,Keep the Faith - Interlude 7,32,72160,FALSE,0.715,0.991,7,-7.376,1,0.269,0.859,0.0944,0.356,0.0371,98.469,4,french
64170,Ella Fitzgerald,A Very 60s Christmas,Rudolph The Red-Nosed Reindeer,0,171773,FALSE,0.596,0.315,8,-9.175,1,0.0428,0.961,0,0.258,0.64,119.935,4,jazz
21290,Shamanes Crew,Reden-Zion,Se Ve Sola,39,189121,FALSE,0.519,0.86,6,-5.475,1,0.305,0.0701,0,0.387,0.948,219.571,4,dancehall
64145,Ella Fitzgerald,Holidays Are Coming,Sleigh Ride,0,175986,FALSE,0.593,0.287,1,-12.472,1,0.0469,0.764,0,0.153,0.639,77.117,4,jazz
21601,Fireboy DML,"Laughter, Tears & Goosebumps",Jealous,49,216699,FALSE,0.761,0.789,4,-5.69,0,0.05,0.111,0.000107,0.608,0.283,103.01,4,dancehall
50761,De La Tierra,II,Señales,20,264253,FALSE,0.455,0.942,1,-6.293,1,0.0776,1.23E-05,0.273,0.3,0.219,117.559,4,heavy-metal
45219,Joaquín Rodrigo;Thibaut García;Ben Glassberg;Orchestre National Du Capitole De Toulouse,Aranjuez,Rodrigo: Concierto de Aranjuez: II. Adagio,56,640266,FALSE,0.253,0.098,11,-19.878,0,0.0437,0.93,0.862,0.122,0.062,84.865,4,guitar
30943,Afrojack;R3HAB;Au/Ra,Worlds On Fire (with R3HAB & Au/Ra),Worlds On Fire (with R3HAB & Au/Ra),69,174193,FALSE,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17E-06,0.65,0.265,124.039,4,edm
75864,David Lanz;Eric Tingstad;Nancy Rumbel,Woodlands,Cottonwood,20,292706,FALSE,0.495,0.187,6,-17.41,1,0.0295,0.858,0.946,0.11,0.082,109.186,4,new-age
33556,FACE,SLIME,ПОДРУГА ПОДРУГ,50,164921,TRUE,0.843,0.615,1,-5.696,1,0.243,0.0891,5.51E-05,0.14,0.616,153.075,4,emo
4157,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Epilogue,60,108968,FALSE,0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,3,ambient
19493,Kip Moore,Country USA,Red White Blue Jean American Dream,0,180346,FALSE,0.561,0.765,0,-5.987,1,0.0322,0.00319,6.28E-05,0.261,0.622,160.139,4,country
3361,Bella Poarch,Pop Hits Now,Living Hell,0,174002,FALSE,0.729,0.551,0,-6.935,0,0.056,0.598,0,0.176,0.312,124.044,4,alternative
39213,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 2, Pierrot (Live in Japan, 2022)",0,89733,FALSE,0.548,0.0286,3,-25.688,1,0.0565,0.996,0.917,0.108,0.137,76.971,1,german
78095,Andreas Gabalier,Karneval 2022 100%,I sing a Liad für di,0,186120,FALSE,0.793,0.866,0,-4.919,1,0.0375,0.218,0,0.296,0.934,126.002,4,party
79513,Alfred Janders,Strosande,Strosande,59,182500,FALSE,0.432,0.0458,7,-30.643,0,0.0329,0.984,0.891,0.102,0.203,144.434,3,piano
56850,Briston Maroney,Here to Forever - All New Indie,Paradise,0,164466,FALSE,0.477,0.93,1,-2.347,1,0.051,0.0185,0,0.202,0.779,150.072,4,indie-pop
39319,Hans Zimmer;Richard Harvey,Hans Zimmer: Epic Scores,Fructus Gravis,21,169560,FALSE,0.0892,0.117,0,-20.242,1,0.0469,0.591,0.812,0.324,0.0368,72.35,4,german
74360,Banda do Mar,Banda do Mar,Pode Ser,42,267160,FALSE,0.594,0.434,2,-6.782,0,0.0503,0.329,0.00039,0.231,0.679,200.24,4,mpb
66578,Poop Emoji,Best Nintendo Music,The Princess Peach Song,10,66666,FALSE,0.818,0.668,0,-7.737,1,0.0846,0.0223,6.12E-06,0.112,0.578,89.986,4,kids
63400,Erasmo Carlos;Rita Lee,Fiesta temática 70s,Minha Fama De Mau,0,189840,FALSE,0.564,0.913,9,-3.65,1,0.182,0.505,7.15E-06,0.221,0.962,144.967,4,j-rock
89453,Daddy Yankee,Dura,Dura,72,200480,FALSE,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.839,95.001,4,reggaeton
78383,Michelle,30 Jahre Michelle - Das war's… noch nicht!,Verlieben ist verboten,31,198773,FALSE,0.617,0.863,5,-5.063,1,0.17,0.0909,0,0.204,0.595,127.997,4,party
8989,Eric Burdon,Synchronic The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,FALSE,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,blues
84492,Asu Maralman,Asu Maralman (Türk Pop Tarihi),Yollar,33,170026,FALSE,0.679,0.587,7,-9.455,0,0.186,0.225,0,0.128,0.775,139.914,4,psych-rock
16557,S. Sowmya,Mandha Marutha Nadham,Thunga Theera,31,462889,FALSE,0.423,0.423,7,-7.146,1,0.0539,0.968,3.19E-06,0.12,0.304,144.14,4,classical
71801,GALNERYUS,TVアニメ「HUNTERxHUNTER」 キャラクターソング集 ~天空闘技場編~,HUNTING FOR YOUR DREAM (TVサイズ),54,80960,FALSE,0.386,0.928,11,-3.774,1,0.0741,0.0165,0,0.333,0.922,176.004,4,metal
1869,Orgone,Sweet Feet,Sweet Feet,18,229633,FALSE,0.766,0.722,9,-7.949,0,0.0549,0.0335,1.01E-05,0.0791,0.842,122.369,4,afrobeat
60692,Voicemail;Delly Ranks;Bogle,Biggest Ragga Dancehall Anthems 2004,Weh Di Time,20,239693,FALSE,0.823,0.782,9,-4.546,0,0.198,0.391,0,0.138,0.939,109.892,4,j-dance
97114,Luan Pereira,Amor Bruto (Ao Vivo),Amor Bruto - Ao Vivo,53,155962,FALSE,0.655,0.784,8,-4.289,1,0.0726,0.426,0,0.148,0.649,113.977,4,sertanejo
67964,Joey Montana;Lalo Ebratt,Fiesta Reggaeton 2010s,No Te Va,0,204880,FALSE,0.844,0.934,7,-1.223,0,0.078,0.17,0.000121,0.134,0.647,96.983,4,latin
21609,Stylo G;The FaNaTiX;Nicki Minaj;Vybz Kartel,Touch Down (Remix),Touch Down - Remix,54,195145,TRUE,0.603,0.707,11,-7.413,0,0.3,0.0899,1.04E-06,0.116,0.488,100.104,4,dancehall
67869,Ozuna,OzuTochi,Días y Meses,62,192320,FALSE,0.842,0.579,1,-5.504,1,0.0556,0.119,0.126,0.137,0.7,95.005,4,latin
38707,Luna Li,jams EP,cloud castle,52,63214,FALSE,0.556,0.563,0,-6.731,1,0.0523,0.04,0.9,0.245,0.349,83.9,4,garage
69995,Sujatha,K. S. Chithra and Sujatha Melody His,Parayathe Vayyen (From “Kottaram Vaidyan”),17,251353,FALSE,0.488,0.568,4,-5.268,1,0.0283,0.408,0,0.108,0.313,91.901,4,malay
94138,me7k,Don’t Go to Sleep,Don’t Go to Sleep,60,107986,FALSE,0.9,0.273,7,-15.653,0,0.0803,0.758,0.0277,0.284,0.348,130.109,4,sad
1425,Kiko Dinucci e Bando Afro Macarrônico,Pastiche Nago,Engasga Gato,20,161000,FALSE,0.799,0.606,0,-10.782,1,0.113,0.439,8.24E-06,0.168,0.845,114.941,4,afrobeat
64097,Norah Jones,De ese gran pop de los 00's,Don't Know Why,0,186160,FALSE,0.739,0.199,5,-11.763,1,0.028,0.88,1.27E-05,0.0591,0.628,88.467,4,jazz
110883,NG Rezonance,"Syncopy Radio Edits, Vol. 2",Genesis - Radio Edit,29,154400,FALSE,0.444,0.939,6,-5.367,0,0.0476,0.000607,0.928,0.314,0.0398,150.006,4,trance
74888,Luiz Melodia,Só as Melhores do Pop Rock Brasileiro,Segredo,0,204600,FALSE,0.359,0.397,0,-10.849,1,0.0323,0.608,0.000396,0.129,0.554,168.515,3,mpb
107137,Frankie Goes To Hollywood,Mirando las nubes,Watching The Wildlife,0,258972,FALSE,0.584,0.717,0,-12.032,1,0.038,0.185,8.96E-05,0.0945,0.206,133.021,4,synth-pop
4582,Gabriel Yared,By The Sea (Original Motion Picture Soundtrack),Rearranging Furniture,50,157984,FALSE,0.206,0.177,4,-19.623,0,0.0344,0.95,0.943,0.0986,0.0962,78.691,4,ambient
48495,Weichafe,Mundo Hostil,Me Estai Hueviando,34,235760,FALSE,0.57,0.684,2,-5.939,1,0.0517,0.00668,0,0.234,0.14,119.979,4,hardcore
20652,Astrid S,Astrid S,Hurts So Good,69,208728,FALSE,0.675,0.609,7,-5.027,0,0.0586,0.084,0,0.0957,0.378,120.039,4,dance
46400,Scooter,Scooter Forever,Symmetry C,21,219600,FALSE,0.495,0.917,1,-7.974,1,0.0297,8.89E-05,0.847,0.339,0.203,140.014,4,happy
11297,The Who,Who's Next (Deluxe Edition),Won't Get Fooled Again - Original Album Version,67,511400,FALSE,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4,british
97824,Leonardo;Eduardo Costa,Leonardo e Eduardo Costa no Cabaré (Ao Vivo),De Igual Pra Igual - Ao Vivo,44,226013,FALSE,0.569,0.676,5,-5.988,1,0.0316,0.441,0,0.98,0.568,100.033,4,sertanejo
12558,Daniel Chan,感覺貼心,要知道你的感覺,21,274333,FALSE,0.662,0.555,7,-7.458,1,0.0383,0.435,0,0.0836,0.392,93.986,4,cantopop
74855,Tiê,Deixa queimar,Deixa queimar,38,243998,FALSE,0.568,0.315,1,-15.989,0,0.027,0.604,2.01E-05,0.0696,0.267,89.977,4,mpb
112222,Tan Taşçı,Söz & Müzik: Tan Taşçı (Live),Beş Dakika - Live,44,189689,FALSE,0.663,0.546,4,-8.69,0,0.045,0.74,8.62E-06,0.744,0.391,103.135,4,turkish
93234,Pyotr Leshchenko,Russian Popular Music in 78 Rpm Recordings / Pyotr Leshchenko,Katja katja - Foxtrot (1937),5,155386,FALSE,0.696,0.545,0,-6.597,0,0.0448,0.983,0.0547,0.0739,0.909,128.634,4,romance
68987,Golpe a Golpe;Yelsid,Más Lunáticos,A Lo Moderno,39,236364,FALSE,0.717,0.681,6,-7.974,0,0.191,0.328,0,0.0755,0.807,171.998,4,latino
28963,Moore Kismet;Pauline Herr,Parallel Heartbreak,Parallel Heartbreak,40,202403,FALSE,0.495,0.545,8,-5.76,1,0.118,0.228,2.17E-06,0.254,0.398,77.572,4,dub
51675,Bilal Saeed;Momina Mustehsan,Uchiyaan Dewaraan,Uchiyaan Dewaraan,60,227976,FALSE,0.428,0.577,8,-5.629,1,0.0912,0.842,0,0.0954,0.244,159.796,4,hip-hop
93730,Vladimir Nechaev;Владимир Бунчиков,Три брата (1941 - 1961),Доставай свой старый чемодан,0,141500,FALSE,0.611,0.493,7,-10.066,0,0.0489,0.98,0,0.329,0.549,120.28,4,romance
74426,Ivete Sangalo;Pablo,Duetos 2,Vingança Do Amor,43,178200,FALSE,0.568,0.73,2,-5.136,1,0.0375,0.205,0,0.34,0.53,132.076,4,mpb
61082,MAX,MAXIMUM,GET MY LOVE!,30,222826,FALSE,0.528,0.967,9,-4.812,0,0.0403,0.00151,0.000264,0.396,0.685,150.037,4,j-idol
93032,Elena Kamburova,Песни о любви из кинофильмов,"Разлука - Из т/с ""Гардемарины, вперёд!""",10,152764,FALSE,0.277,0.175,4,-17.183,0,0.0379,0.864,3.39E-06,0.0935,0.288,90.786,5,romance
96110,Zeca Pagodinho,De Santo Amaro a Xerém (ao Vivo),Naquela Mesa - Ao Vivo,44,210589,FALSE,0.568,0.351,2,-15.123,0,0.582,0.67,0,0.89,0.639,134.811,4,samba
108027,Roberto Goyeneche;Osvaldo Berlingieri y su Orquesta,Inolvidables RCA - 20 Grandes Exitos - Volumen 2,Mi Buenos Aires Querido (with Osvaldo Berlingieri Y Su Orquesta),33,151266,FALSE,0.395,0.375,9,-10.501,1,0.0408,0.791,0.00173,0.181,0.557,118.46,3,tango
108162,Carlos Gardel,La Tropilla,Por Una Cabeza,25,150177,FALSE,0.414,0.265,8,-11.718,0,0.0552,0.987,0.0161,0.296,0.77,168.411,3,tango
11175,Blanco White,On the Other Side,Olalla,66,248160,FALSE,0.573,0.406,3,-11.946,1,0.0361,0.653,0.475,0.123,0.376,130.021,4,british
39322,Hans Zimmer;Gavin Greenaway;The Lyndhurst Orchestra,Hans Zimmer: Epic Scores,"Strength And Honor - From ""Gladiator"" Soundtrack",24,129906,FALSE,0.147,0.0633,0,-28.951,1,0.0413,0.642,0.962,0.124,0.0353,93.958,3,german
88774,Sizzla,Green Concrete Riddim,Green Concrete,4,195833,TRUE,0.578,0.643,7,-3.176,0,0.0776,0.148,0,0.325,0.614,179.359,4,reggae
51500,Jack Harlow,Trending Pop,First Class,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop
4543,Little Symphony,Sombrio,Ascar,28,124118,FALSE,0.108,0.0712,7,-25.938,1,0.0479,0.795,0.921,0.131,0.0447,61.885,5,ambient
96686,Paulinho Da Viola,Paulinho da Viola,Onde a dor não tem razão C 1981,39,247920,FALSE,0.675,0.706,6,-8.608,0,0.0575,0.783,3.84E-06,0.171,0.735,92.831,4,samba
69320,Bharath Sajikumar,Oru Nokku Kaanuvan (Recreated Version),Oru Nokku Kaanuvan - Recreated Version,31,300000,FALSE,0.6,0.302,2,-8.577,1,0.0344,0.87,0,0.223,0.257,119.546,4,malay
45304,Ichika Nito,I'm not ready to say goodbye to autumn,I'm not ready to say goodbye to autumn,44,117689,FALSE,0.743,0.357,8,-10.705,1,0.0486,0.669,0.691,0.21,0.447,79.981,4,guitar
12081,Miriam Yeung,Miriam's Music Box,可惜我是水瓶座,56,215333,FALSE,0.537,0.385,3,-6.216,1,0.0391,0.841,0,0.0948,0.554,169.98,4,cantopop
8959,UFO,Phenomenon (2007 Remaster),Lipstick Traces - 2007 Remaster,50,141013,FALSE,0.614,0.484,9,-8.853,0,0.033,0.158,0.109,0.0851,0.621,78.747,3,blues
105560,Tin Ghosts,Witching Hour,Witching Hour,27,151451,FALSE,0.743,0.386,7,-11.106,1,0.229,0.781,0.858,0.0907,0.362,61.991,4,study
57733,salem ilese,Christmas Dinner 2022,Marry Christmas,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie
31052,Rovalio;Abdul Hannan,Iraaday,Iraaday,66,133305,FALSE,0.737,0.458,6,-5.805,1,0.0317,0.601,6.98E-06,0.138,0.456,89.993,4,electro
58724,Shiv-R,"Infacted Compilation, Vol. 5",Taste - Reaper Remix,21,258000,FALSE,0.524,0.973,0,-5.214,0,0.0469,5.71E-05,0.00517,0.107,0.84,140.029,4,industrial
21075,Omah Lay;Justin Bieber,New Arrivals,Attention,0,180563,FALSE,0.817,0.72,5,-8.134,0,0.0809,0.172,0.000726,0.109,0.384,119.989,4,dancehall
79883,Smyang Piano,"Piano Collection, Vol. 9",Zero O' Clock,37,280611,FALSE,0.469,0.0727,1,-22.57,1,0.0361,0.991,0.944,0.125,0.165,76.011,4,piano
1813,Maga Bo;Mestre Camaleão,Quilombo do Futuro,É da Nossa Cor,17,195386,FALSE,0.668,0.873,3,-3.887,0,0.0558,0.422,0,0.355,0.771,116.968,4,afrobeat
75317,David Wahler,Antiquus,Ancient Dawn,24,259680,FALSE,0.0642,0.263,7,-14.83,0,0.0354,0.399,0.939,0.249,0.0617,52.646,4,new-age
36843,La Grande Sophie,Cet instant,Où vont les mots,31,196213,FALSE,0.75,0.373,9,-10.718,0,0.0489,0.926,0.00192,0.0987,0.476,119.932,4,french
6583,Winds of Plague,Resistance,Say Hello to the Undertaker,19,224866,FALSE,0.304,0.979,4,-2.469,1,0.0786,9.28E-05,1.43E-05,0.336,0.253,185.162,4,black-metal
53270,Galantis;David Guetta;Little Mix,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),79,183725,FALSE,0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,4,house
